NUMSECCENS;Hogar con un hombre solo de 65 años o más;Hogar con un hombre solo menor de 65 años;Hogar con un solo progenitor que convive con algún hijo menor de 25 años;Hogar con un solo progenitor que convive con todos sus hijos de 25 años o más;Hogar con una mujer sola de 65 años o más;Hogar con una mujer sola menor de 65 años;Hogar formado por pareja con hijos en donde algún hijo es menor de 25 años;Hogar formado por pareja con hijos en donde todos los hijos de 25 años o más;Hogar formado por pareja o un solo progenitor que convive con algún hijo menor de 25 años y otra(s) persona(a);Hogar formado por pareja sin hijos;Otro tipo de hogar
2021.0;0.017964071856287425;0.017964071856287425;0.017964071856287425;0.017964071856287425;0.017964071856287425;0.017964071856287425;0.5389221556886228;0.017964071856287425;0.017964071856287425;0.2994011976047904;0.017964071856287425
2022.0;0.015;0.015;0.015;0.015;0.015;0.015;0.85;0.015;0.015;0.015;0.015
2023.0;0.008064516129032258;0.008064516129032258;0.008064516129032258;0.008064516129032258;0.008064516129032258;0.008064516129032258;0.49731182795698925;0.008064516129032258;0.008064516129032258;0.43010752688172044;0.008064516129032258
2024.0;0.007425742574257425;0.007425742574257425;0.007425742574257425;0.007425742574257425;0.2599009900990099;0.007425742574257425;0.44554455445544555;0.007425742574257425;0.007425742574257425;0.23514851485148514;0.007425742574257425
2025.0;0.024;0.024;0.024;0.024;0.024;0.024;0.76;0.024;0.024;0.024;0.024
2026.0;0.005272407732864675;0.005272407732864675;0.005272407732864675;0.005272407732864675;0.005272407732864675;0.005272407732864675;0.6414762741652021;0.005272407732864675;0.140597539543058;0.1757469244288225;0.005272407732864675
2027.0;0.009554140127388535;0.009554140127388535;0.009554140127388535;0.009554140127388535;0.1751592356687898;0.009554140127388535;0.49363057324840764;0.009554140127388535;0.009554140127388535;0.25477707006369427;0.009554140127388535
2028.0;0.008670520231213872;0.008670520231213872;0.008670520231213872;0.008670520231213872;0.30346820809248554;0.008670520231213872;0.2023121387283237;0.23121387283236994;0.008670520231213872;0.2023121387283237;0.008670520231213872
2029.0;0.012658227848101266;0.012658227848101266;0.012658227848101266;0.012658227848101266;0.012658227848101266;0.012658227848101266;0.5274261603375527;0.012658227848101266;0.012658227848101266;0.35864978902953587;0.012658227848101266
2030.0;0.005671077504725898;0.005671077504725898;0.005671077504725898;0.005671077504725898;0.005671077504725898;0.005671077504725898;0.6710775047258979;0.14177693761814744;0.005671077504725898;0.14177693761814744;0.005671077504725898
2031.0;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091;0.09090909090909091
